TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
cfd9fc56-1414-406b-b0df-728ac8cb57fc,2024-01-14,least,Mcdowell and Sons,1488.37,24,73197.12,58,Other,Michaelton,Credit Card
1dc5f7eb-89cf-48c1-a377-4f33a0762835,2024-07-01,degree,Gomez LLC,1416.21,38,31379.76,61,Male,Clarkview,Cash
9fe6d914-0191-4e9a-8e24-46c4560850ae,2024-01-07,drive,Hayes-Johnson,353.14,63,73462.8,42,Other,New Wendy,Credit Card
6eeef3ad-fd38-49f6-964f-e22f379f3451,2024-01-31,happen,"Torres, Howell and Gomez",1298.8,54,73347.52,58,Other,Brucemouth,Debit Card
64547888-8d3c-4469-8157-92729b14630a,2024-06-27,job,Campbell-Serrano,1343.0,74,70333.31,46,Female,Port Keithburgh,Credit Card
63630c72-843c-4e7c-9217-a5bb4c8be91c,2024-01-02,marriage,Herrera-Alvarez,1159.58,77,46423.8,45,Male,South Roy,Credit Card
4a8d009b-8efd-43bd-b7e5-fcce1a070a22,2024-04-28,table,"Combs, Wise and Clark",1157.65,54,107408.16,46,Other,New Richardland,Debit Card
cf0ec4eb-6751-4904-9980-9cbacd679c14,2024-03-15,hope,Hamilton-Garcia,1348.6,79,44273.85,55,Female,Tannerfort,Debit Card
6ba9ed44-313d-4d7b-bbe4-2edf98b51422,2024-03-15,leader,"Haley, Price and Contreras",1326.3,2,14706.38,57,Male,New Stephaniehaven,Online
16b41291-39eb-4a93-8bd7-9d0758f04e6a,2024-02-17,forward,Cochran-Black,1418.32,20,34266.78,45,Other,Fischertown,Credit Card
e5032217-c447-4d62-9536-64448dd8fd17,2024-04-19,building,Austin Inc,979.95,65,2856.78,36,Female,North Vicki,Debit Card
7a700d23-2557-4887-b77a-1a01cccda255,2024-07-23,firm,Reeves-Elliott,281.69,85,39433.8,28,Female,Burtonfort,Cash
d7a13904-cd44-4c3f-ba09-3f9928ac3295,2024-02-19,throw,Fowler-Martinez,841.69,3,29165.85,28,Male,Loriton,Cash
49a0c699-9cef-455b-9897-a120a18dce19,2024-05-26,among,"Hutchinson, Roberts and Mcbride",753.55,83,39273.76,50,Male,North Carlostown,Credit Card
ef670dc7-caa8-478d-b0c6-e9c1edda6802,2024-04-19,air,Blanchard LLC,831.78,57,36134.87,25,Female,North Mirandaburgh,Debit Card
baf11b3f-a0f6-4c34-9304-798185427b4b,2024-06-25,better,May-Snyder,708.09,50,5379.01,49,Other,Carneyville,Cash
f12aa1b8-63e7-4bbb-b320-1a22ce062d1d,2024-06-26,heavy,"Mayer, Moore and Murphy",976.1,84,65819.8,26,Other,North Danielle,Debit Card
f503c272-a176-4704-9011-e47781852269,2024-03-19,huge,Allen-Mays,1349.26,83,98113.14,52,Male,Danielport,Online
30c41716-9747-4fee-8bd6-d5efb9a3ec95,2024-06-15,while,"Fox, Burgess and White",559.89,64,52464.04,21,Male,Barnesburgh,Debit Card
e73280aa-9285-47d2-9ca6-b0eb741c07c1,2024-06-01,green,Pugh-Knight,780.0,92,22162.56,21,Male,Lauraville,Cash
5759b023-dd6f-4b24-8acf-e8859b3eaab3,2024-02-05,will,Jordan and Sons,411.37,69,30928.8,44,Other,East Sarahfort,Online
ff2791c3-af0a-453b-89e5-169a77a9dadc,2024-02-02,talk,Gallagher-Kirby,1318.33,61,65251.32,42,Male,North Michaelfort,Debit Card
6f68f4d9-5bcc-4133-861d-08004cc4be03,2024-02-01,whose,Cortez Group,782.06,31,12284.73,21,Female,Michaelhaven,Cash
1b7431e7-2433-4ea1-bf57-e8f016d1bd10,2024-01-01,produce,Fernandez LLC,705.82,69,47181.63,57,Other,Matthewborough,Credit Card
0d869d64-a930-4572-bc91-feefa85ddef0,2024-01-02,occur,Miranda LLC,843.61,44,37046.4,51,Female,Joshuashire,Credit Card
6f137bc1-f835-47aa-ab88-08287de43945,2024-02-23,contain,Johnston Ltd,865.12,34,10610.49,19,Female,New Sarah,Cash
fd6868d4-24fe-46d6-afba-bebbbf09061e,2024-01-18,material,"Steele, Fuller and Freeman",1106.02,47,16149.6,34,Other,New John,Debit Card
e0212dcc-a193-4140-906b-2620eb2ab184,2024-02-18,discuss,Yoder PLC,910.22,12,89275.68,39,Male,Burnsfort,Cash
9ad6949c-009e-420a-91e7-ca84d28c8a0e,2024-06-07,television,Bailey Ltd,374.64,39,13319.19,23,Other,West Christopherside,Online
26ad2776-fbb0-4cd2-89d3-ab42759cf1cf,2024-02-28,pay,Olson LLC,1398.62,4,11057.34,26,Male,North Lisaton,Online
b80fc87e-d487-45ae-b2db-c91eb2b155b2,2024-05-17,cold,Scott PLC,321.91,35,24160.5,30,Female,Bennettburgh,Cash
c8220362-d66a-4c81-b972-9619934627c3,2024-03-01,cause,Martin Inc,1412.84,51,97260.77,55,Female,Allisonburgh,Cash
337a5420-e083-48c6-9e37-e82a1e68df8a,2024-05-19,challenge,"Morgan, Burns and Gregory",245.35,46,11894.0,45,Female,Andersonchester,Credit Card
246f33f9-10a0-4d0d-82f5-e7c2164caf37,2024-07-14,around,"Carroll, Brown and Bates",1486.13,75,2336.76,20,Female,Amybury,Online
b8169e82-3a19-4163-b3da-9dd4fd3477e4,2024-05-30,scientist,Kramer-Cox,1172.27,57,18492.14,43,Other,East Johnburgh,Credit Card
6ef5a75a-1b8d-44c2-a34b-11cbfdfb88eb,2024-07-24,trade,Yang-Coleman,734.72,35,1807.65,30,Male,East Erik,Credit Card
71e9633b-9cc9-4820-a185-15441b233436,2024-01-21,guess,"Owens, Grimes and Patrick",554.42,43,12752.4,27,Other,South Jesus,Debit Card
52b68db3-b569-4088-aa24-917128829aed,2024-01-23,charge,"Ashley, Fields and Vazquez",859.11,20,22309.28,39,Male,Marystad,Online
2a3f4370-8b0f-4644-acfb-7f331c22a257,2024-01-27,guy,"Mayer, Fisher and White",790.63,95,39012.28,48,Male,East Robert,Online
3ac3e788-e9f8-4c0e-856a-178386e77dc5,2024-01-14,administration,Campbell PLC,581.79,72,42636.47,26,Female,South Marthamouth,Credit Card
81b1a5a2-8b69-44be-ad7e-7b5a3bd9eafe,2024-06-13,almost,"Hartman, Lopez and Riley",737.52,67,680.88,61,Male,North Caitlinview,Online
b7c449c6-4639-45f6-a206-3befd4d6bce1,2024-06-23,step,Gilbert and Sons,1429.56,8,28008.12,54,Other,West Anthonyhaven,Cash
ca83fe1d-710f-4f49-9374-39aa564f213f,2024-06-07,seem,"Alvarez, Martinez and Robertson",1049.5,55,5796.6,27,Other,Lake Stephanieshire,Online
68d7ff38-6d21-4f44-9f7d-905752d8f7f5,2024-05-26,be,Rivera and Sons,589.13,64,1625.1,28,Female,South Chadmouth,Cash
caab0fa6-37de-4faf-832b-531517c80874,2024-05-07,weight,"Smith, Greene and Miller",948.49,44,38063.04,31,Male,Biancachester,Credit Card
26f1b986-7049-473e-988d-e72bab62a70b,2024-05-12,case,"Martinez, Bond and Green",504.7,6,35192.07,34,Other,West Daniel,Debit Card
e5fe1da0-0668-427f-bd36-e85f30bda556,2024-02-08,bit,Franco Ltd,605.61,35,40883.06,27,Other,Michelleburgh,Online
0e789314-8b84-4df7-a370-efdfaa229412,2024-01-19,including,Rogers-Rodriguez,573.22,99,13973.56,48,Other,Port Timothymouth,Online
bf188101-cb80-47b7-8d18-a62c1bcec85f,2024-01-20,attorney,Hartman-Rodriguez,395.07,45,104115.4,31,Female,West Suzanne,Credit Card
4160d472-4d0f-4a59-86b8-86e297bc6dec,2024-01-05,manager,Smith Group,1484.79,26,30505.44,41,Female,Mollyton,Online
45adddf0-25a6-424e-a018-9eaacfede7d0,2024-06-02,certain,Johnson-Andrews,1284.76,39,52237.25,27,Female,Miguelport,Debit Card
5e537142-c36f-4264-aa25-93c69f79c26d,2024-04-05,attack,Castillo Inc,1199.91,75,3679.38,44,Other,Xavierberg,Credit Card
381d1e2b-f1be-4163-bbe1-97b02725d239,2024-04-27,hundred,Martinez PLC,240.38,25,78661.52,55,Other,Joshuaberg,Debit Card
6f09f851-c508-40d3-9302-276334c8dfc8,2024-04-13,wrong,Smith and Sons,174.42,9,15000.96,23,Female,South Derek,Cash
b4df370f-821b-43aa-a876-841b99222c0b,2024-07-01,discussion,"Santiago, Yoder and Stevens",1447.46,73,73070.87,59,Male,Andreaview,Online
ee24e583-be91-4fee-9b9e-0210b1c41e00,2024-02-25,service,Hicks and Sons,947.69,57,15252.45,28,Male,Lake Josephborough,Debit Card
aeca97ff-06ee-46cd-8f8e-58aa97bd295d,2024-01-04,rate,Woods-Murphy,1366.7,32,128158.03,24,Male,Lake Samanthachester,Debit Card
d1c3c93a-6137-468a-a281-369e38b80eb0,2024-01-21,fly,Frey LLC,781.0,53,38333.18,39,Female,Christopherland,Cash
f61b2727-a9e5-4d0d-bcc0-8a51a0490782,2024-07-04,serve,Moore-Ingram,557.32,39,124490.7,51,Other,West Sarahport,Cash
83825219-5c2e-49f1-99ca-7ccd1edebb71,2024-04-07,where,Aguilar-Campos,455.29,88,65534.62,54,Female,North Linda,Cash
27d10756-0d57-4d2a-83bf-f150a150ae73,2024-05-07,debate,Rice-Hernandez,416.77,44,42752.6,45,Other,South Nathanmouth,Online
dc542521-e842-47bd-9039-77d9f45df9d5,2024-02-18,computer,Hernandez-Davis,1124.85,4,109723.95,29,Male,East Nicolemouth,Credit Card
2d6d4f45-8bab-444c-b72b-c30d2ccc13ab,2024-07-08,east,Anderson-Cruz,360.53,6,20819.56,49,Female,Woodbury,Credit Card
fa2fe475-58ab-45e0-8665-423ac1d99875,2024-04-02,law,Hill Inc,613.68,37,33106.0,46,Male,South Ronald,Online
1a75e25a-a1c4-4528-a308-5a3e46ba0582,2024-01-17,different,Clark Ltd,1471.33,13,46090.24,29,Female,West Stephen,Debit Card
8c0faa71-8f95-43f8-9ab7-463a63eaee73,2024-05-22,like,Johnson LLC,919.9,70,99154.29,58,Other,Kevinview,Credit Card
9d1f033a-a271-475b-97ff-c85f667a334e,2024-02-26,fill,Gomez-Morgan,773.39,9,59898.14,56,Other,Stephaniebury,Online
ed636a44-610c-4192-b076-5ff844b53bbb,2024-03-16,stuff,"Padilla, Mitchell and Clark",1359.72,5,93597.24,47,Male,Lake Glenn,Cash
78570e53-00a1-4890-94bf-ded05ed52867,2024-01-22,prepare,Horne PLC,1076.75,60,4879.19,64,Other,Port Juan,Debit Card
bbd8ed23-fbff-495a-98e9-9a0c2adf365e,2024-07-03,a,Garcia Group,961.14,14,105929.28,40,Female,Johnland,Online
c51d81af-0d8b-4d72-9b39-56ee94ffaf00,2024-05-21,arrive,"Boyd, Hines and Higgins",665.0,96,6875.5,20,Female,New Jessicaberg,Credit Card
354935b7-d41c-4477-b1ea-e8ee37865ebc,2024-03-20,beyond,"Lopez, Mann and Sanchez",715.6,66,2444.3,35,Male,Lake Molly,Online
cb094e17-9688-442d-9821-844c8f0ebea5,2024-01-27,name,"Chapman, Martinez and Powers",435.43,24,1518.48,38,Female,Barbaraville,Cash
fcf20873-f45d-4ae1-ba0a-6333c35a01f6,2024-01-23,watch,Morrison-Stanley,1424.36,79,35283.6,63,Other,Gibbston,Credit Card
c6e776aa-f19e-4f86-b35e-4435b0725292,2024-02-11,memory,Johnson-Fleming,766.92,27,7672.96,53,Male,Brendamouth,Cash
7b63f5e4-0252-447e-b7b7-15e73e437d31,2024-01-15,sport,Robles-Williams,1387.23,1,73335.88,23,Male,Johnbury,Credit Card
41f08915-addb-4966-8628-038c479c619a,2024-01-28,challenge,Brooks Ltd,1386.69,76,28865.7,39,Male,Ronaldchester,Credit Card
bcfa1912-5bd8-4894-900f-376fa48f022d,2024-07-13,least,"Lang, Brown and Stone",1159.26,59,50471.42,21,Other,West Jenniferport,Credit Card
e6839305-a177-4cda-aada-3ac1f49eeeec,2024-01-13,enjoy,"Atkinson, Moore and Nelson",544.31,59,1381.82,26,Female,Barneschester,Credit Card
12f7ac32-9063-4ae5-a122-385b06ba77af,2024-01-25,half,"Kim, Maxwell and Moore",331.98,84,8557.32,20,Male,Jonesborough,Online
d3e82026-2084-40f2-8d5d-d2a94a198af9,2024-01-17,fill,Wallace LLC,973.97,79,70739.76,44,Female,Port Luis,Credit Card
