"Position","Job Title","Company Name","Location","Salary","Date","Logo","Job Link","Company Rating"
323,"Director, Data Science & Artificial Intelligence","Sutter Health
3.9","Sacramento, CA","$72.52 - $116.03 Per Hour (Employer est.)","30d+","https://media.glassdoor.com/sql/4654/sutter-health-squareLogo-1705518619957.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1123&ao=1136043&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_18d11089&cb=1718615883914&jobListingId=1009278313564&jrtk=5-yul1-0-1i0inqfn7jkth800-d13069a26f4f769f",3.9
324,"Researcher (Data Science/Engineer)","Chapin Hall at the University of Chicago
4.1","Remote","$74K - $99K (Employer est.)","30d","https://media.glassdoor.com/sql/682463/chapin-hall-squareLogo-1687894675361.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1124&ao=1136043&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_7995e94d&cb=1718615883914&jobListingId=1009283996508&jrtk=5-yul1-0-1i0inqfn7jkth800-22457302122b4acf",4.1
325,"Supervisory Data Scientist","TSA (Transportation Security Administration)
3.3","Springfield, VA","$164K - $203K (Employer est.)","9d","https://media.glassdoor.com/sql/41347/tsa-transportation-security-administration-squarelogo-1605213426240.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1125&ao=1136043&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_5fe05be4&cb=1718615883914&jobListingId=1009314436284&jrtk=5-yul1-0-1i0inqfn7jkth800-2279b341d3141875",3.3
326,"Senior Data Engineer (Machine Learning)","Precision Systems
4.8","Remote",,"19d","https://media.glassdoor.com/sql/410613/precision-system-design-squarelogo-1486058614641.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1126&ao=1110586&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b8accd2e&cb=1718615883914&jobListingId=1009297813673&cpc=AC285F3A3ECA6BB0&jrtk=5-yul1-0-1i0inqfn7jkth800-a9991fa6c6f9fc17---6NYlbfkN0Clz_FvDW05OYcXZEfdSgGAs4NrBEY9FTKhI-t1tfWo-6c_P7mrFF9qeCxzUd7GKFo4tP57tNwcjNqW3gMiI7FeiWmdjYbbRDoc9fzrC4-72sKrF0iMJxcylQfFXCrYspLWzbjDk1BLVarPQtGV3_EeTPMU4AL9JzKOp5dN3LqDHkPJlNbQj9xXe3oZEGUojAQhT2tcmhwYzha9tzlWn4Os7Y7frKSbqhKv4NwpIHUnUpnjSSVw3kbQpLQ6bPJ7qxMMT2XIQj81K8uU8LbfNIeySiDJYEjoKI9tW45iiK1NECiuNvycFq6Xn9rPXF7Mi9Pz4LwP2hNhpq3rkpWDcgLR_CuXQAIFI1O00FkkI-RkWEg8TbGOG0wW5yhPljlFJFC35fDCejh_eoGKRmTOwKHRUll-JMKiXx4GD_XuFYlByXrbV34-0qTEutWVaUnmMhpfyzwi6pCOtk9wzIPg670QW99uaSKVUV9SxDKpmFgpRTEDx2HCBBYBJFYXS1ibWiokbZFYl_H9LQ8P1Z8oGDXkTazabckHD1mWu0rr-uaDDWqts-ARwLkp1uAgzEC7rkOin15pdKGBVgis1Hk_k2-Pmv0lmDMAkvKAQOD2cxXDeNROasEOh5Wh",4.8
327,"Data Analyst","Kforce
3.8","Columbus, OH","$35.00 - $37.00 Per Hour (Employer est.)","10d","https://media.glassdoor.com/sql/5441/kforce-squareLogo-1639416143264.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1127&ao=1110586&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_0b39ea34&cb=1718615883914&jobListingId=1009312478895&cpc=F41FEAB56D215062&jrtk=5-yul1-0-1i0inqfn7jkth800-5e5ff4e244b959ec---6NYlbfkN0C5IatSLh_Ak1q39eQQoPIxD737RW9NeiYGvIRXkrLjEBkC4LI6KweFCPf_X8dsL7kXFWzUsyqmDIjQw5fkSgV_U21XUcR130T3vAB3RTKBHEwPkOnFrX_RttGjNkz40lRfErqm0ebAEUIiZ8tUpscH8Q11O9AyxJyjOCAPwKKUFbZaGFfbYVjuDoQPTxgADVetXSyosjpxhuHJ9edVPTJo-wcMhX4tSKhv_XFUed_OqbhpiTSInSij8LltbaM2fnvUo78JC9OMW4PzxjCNoEnZay5sK63vcpJZ8ZPB6X_4IQb60LyfTDrgkbn6dv5dQKfn_yw62HhTazdE0UHchMXppNxxQUnkEZypvZryzUrwbmmZQhnXkbcsFUw3SxJrL69ZxuXlODaRvn-u2JZSbEtf3DSH8dqCYnDY9bPB1sPwuomhEs0IQ8o4OHA7jOhnFx2valaN0ciujHUtm78mARU8syxazD8ZgXw6-oZZ1lCZLd7Vp7oHUsmCxuEWdwDzW5kmTVfBBJWwG2vVCEd-Rkhlm3HvDp5XxplUponhwTgUnHBI4wmrHWOaug1yymn6TuyXzn3--ktSZwhgz5X8nyQTOgV_3v6PLMxFynUPWFq3HyAjldpepT5oT2fiI1M-i1Mhq_FImOYsW_xD0PjAiiQ7MPuPfzxeAV1CLx84u4UOh2bS31giqkchDBlleRclulcTWaVk1sTVFmD43Iy-i9oDavFNNQ3jjE8zC3QFauUUPQ%3D%3D",3.8
328,"Data Analytics Solutions, Associate","JPMorgan Chase & Co
4.0","Newark, DE","$74K - $110K (Glassdoor est.)","1d","https://media.glassdoor.com/sql/5224839/jpmorgan-chase-and-co-squarelogo-1702513332906.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1128&ao=1136043&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_11fd9d92&cb=1718615883914&jobListingId=1009324631435&jrtk=5-yul1-0-1i0inqfn7jkth800-6625a27472bd925f",4
329,"Associate Director, Analytics-Credit Cards","OneMain Financial
3.3","Charlotte, NC","$78K - $129K (Glassdoor est.)","30d+","https://media.glassdoor.com/sql/13598/onemain-financial-squareLogo-1694524001500.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1129&ao=1110586&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_93ef8e0c&cb=1718615883914&jobListingId=1009257345148&cpc=654405A9B1E0A9F5&jrtk=5-yul1-0-1i0inqfn7jkth800-1112fde0522e9f7b---6NYlbfkN0Bjlu5n-gv5HO0Uw8oUWkLCzq7-4ueCq4bqHo-b0jTNgMISXVxtI2VXPS1M1c7PGSinvLfx8bMS80tuIMdiuArsimuhv58GUuKHuSigfW24QeJRaKYDKjF3rTysG6fVxbVBsY_2kE60AKUKazdwgxTu2EDggdGe01bctqMxALAMiu1feOYd-Oq7I5hFdSBDOWCWOetDyRecBDgEl_bvHhJ3EBaz3DPEvEtzYUxhw2mhB0-Ux0SnsvGYMRcQJ_tcsUtHC8-jVl0woMcm3lh9ghqvR_cE8Du6aCBJaM_2aHPK_yzxYUcqnM00eL1von98Oem6DF9sBDqOw_gdiP_ZEnudTT2sPc4nHsoZ15GZJU-DTnEgMl-Xrb4Ua3NdXtBciRd7vwZi6u8YaIrbl058KKGJcY-3ZNcIpWEPvyQYkygIkfTM2HtoP6kcMk1saO2xOwi5KcUmnM_8JLNOXVnR1SiKpUn3YlJZIqlmgzRA8yY41vjcIJqgWkt5i1H7R4UVu_4oiK-egCZvcixKi9-C0c2J9eAlOMPZ1uOnZ_mb92YV-4W0Wk9igxUnIh2OIg-8fWeV6cHp702-IwukXm51cA4OsK2qGbbECkDSgpjIlj_qBbR2hnUOWDqJNdHHcCFjxXHhq6Zun4s3S0mW98IRnzPmOvADOaWPQ24zkES4UDAFot6tOF9paLP_dje6eIEaxAMLxinLyP2_QDHaGgDbGLx2xYTSS9I38gKqRiAiVYXnwL3UpVhg0LxTNroWwp93srkjgpt00eYISdBVmFJ2yJbK",3.3
330,"Digital Risk and Compliance Lead","Sanofi EU
4.0","Bridgewater, NJ","$91K - $132K (Glassdoor est.)","30d+","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1130&ao=1110586&s=58&guid=00000190257d3ea4af9ca711b80c5c14&src=GD_JOB_AD&t=SR&vt=w&cs=1_f8a6e9b0&cb=1718615883914&jobListingId=1009257341803&cpc=334ABAF5D42DC775&jrtk=5-yul1-0-1i0inqfn7jkth800-760a3884ebb52a7f---6NYlbfkN0C0xan_tKoKpHlPk2i4OCCo2ULsOmeqWWaTHcPP_CkOCc2oqmmfJ2KN2f_PyxN_4RxeJ6m3CZiJpFWQ2Z8XL032PtFxPvLlcjzy3OGeDaxAfc6vAKTuTtyLh1S5eG6JovGJfWEVo5LmBCUbCZ_Hz3gLIf6Mg_ObHRjebC1-vHlKBAJJ3WF2eErz29EMl5bTgMuYcOcJ01QDgcOK6gTT95eVhwswDFQZfDETEJ4HPAXnor9xF-f1cRCCZnZOWC1QIJsW8culHCyW0JqJ9KdmpKkBSGGxKP4By5E4zYSAR-rdWbk3xuCK6QZrq0byLeHo9fkEoJYNOx73bVIE-z5LvPwCHUmiJyB-sICuOEKwEP-14EmNfkHrW6EEyd6ffHvGjOipcur6BJJ8k2PgMwPnaLkSjHA9TGBCrimhvof2iMaXduKX425VoY9VQSkWkrUVFc6M_KcrtY1RoWwUfLGf19Wpj7LWXabrvwJBsJpV5hAEXDLtVKMGv6udiFq82ydeoYXsAuvD0N2tIjbPRpDNYUAeL7UAKUbN1nMZ7L8AzmlMH01nEM-P7g_20PrUh-Ir3AbQaIJmd4W0P4Ne4tySYXwoCxM4b0bGWAAsKgL_AmFIWQPSoFdNKb58Uz6ohtkJqfqiN57k1PLWy6fyMIq86BKgItUQd81veAvteYFtdg1wgVPeMLp38qTYL6KzCia5KIM3x4pWaIhmNlWV6k6vHCD2jPIfxZrI8poQ92lXhpa4kw8Ss-xhMHuZEVIyX-qGljh-mdvmHwR5jASlxbpwSv1J",4
331,"Solution Developer I - Automation & Innovation Management","Inland Empire Health Plan
3.7","Rancho Cucamonga, CA","$69K - $108K (Glassdoor est.)","30d+","https://media.glassdoor.com/sql/105445/inland-empire-health-plan-squarelogo.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1201&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&cs=1_08accc36&cb=1718615888819&jobListingId=1009050609421&cpc=155EB9D5185558AF&jrtk=5-yul1-0-1i0inqkcrj32i801-ebbc32223f72a8dd---6NYlbfkN0D13NnhNDLmGdXWnC2klJex7Rjt3XIhXJ9PN3iDdYKU0Htxx09DcOy5O-AgEEYC25eoB6pv_JqepSnJ_qD9fZLusHUtsqbxcDBHzmk2qhvAthjzcdBGVeepJjU2IacCKDbKqwjkvDs27YiCyLIV2vRIQue0JM10CClan8YRKIeNn0WHZzWrB9Xucx6uIUtrAkaxgw7LMjIEkCpQwk7pRB_mmMN6-bMm8L1jHE5TILnPSOoKDEKBZ64tRYnmEFGB4juIXXbR_rnpEPj_sdr95o8JgIQwco_R0b5Jjn4ijSGqS6KVVCx-qCWXGw3bWswKPusBv3zYAFuxzKoGUClm5d28uisOtu827IFpWEK8FLOJV0RZ8iGGZvMW7CHC1UTlzl9uvum9yEAwPcnB6l3Wv1eIXZSYzOHyKJrj60HP1wPlIfJjg6EXTTEXVChil3HksbltynFfOHkQn7x1d_L6WPeG_7qQVroMksVdDEGoSu1xdCCCf7R-jssLtFp3wUgIvHhHIJiecfddSPkt0xIwnoYrNhshTUXUA5qP51JfFuPozwKokHEgHLKbP75KSNBpicHxZjbVTsltS1dNaHtwsQ_DQLD1NdAp4M1JJGIdV63F3w%3D%3D",3.7
332,"Reporting Data Engineer","Nuvem
3.4","Plano, TX","$125K - $150K (Employer est.)","5d","https://media.glassdoor.com/sql/1744927/340basics-squarelogo-1514985872726.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1202&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&cs=1_2dd18bba&cb=1718615888819&jobListingId=1009318751283&cpc=B076152010A3B66C&jrtk=5-yul1-0-1i0inqkcrj32i801-fc22f44d79139866---6NYlbfkN0B8NW0wc0ylU_pRi5DwtsdyfJvydyb6CpBifsStCaqt6pA2IXa_dndHNZU2Fq7IveNpmgG9oTUMYKaEweYN7PoGD1HvisXjDHHHo9pVXDkThRi_P0NMDSe1d7t8EIE7KqGM9265o7-U5-_GlwY3iiKfQffkXGM0NPqU_7iCM3t_nN336Wa73KQvWBS6isiIiImYYjrlAT-oTxeS3GA6NC0MXyufqKKP0jGy0YqJ1kbSD2CjPT_sQMGlamr1s0tgIcGe7zn6fCw9qco2xIAjzI_vizb7v6yl3Zu2dD6z1Mm9Mrtj6GhzUoBRxSRjIHt4g1ZSBwKusWbLDShGKOfIDCBj5J7Uk8BiZ_xRTHMj6I9keWCkuv8Fo0RraSzYNHybx3lh1QvkC8p5rfblIMA6mWI0cgXgzhW_d-fzNw6428o4dNqgFOcXVfih-cmRBLljMl9fFIsUKRXWh5ZFJJmnZ4q9cfrvZynWpdNi2TbMfauMLji7c2uLEfjoafpkH1TnEKXPI-kFLNRMv5fyylCfToaQhsTGqEYOsU_2OD05fvgjAUmn8eYGpk0OtIA9iaBn92Ar7gOWezt1XadcY15tMrRy3HVOfYDUB5HWWFZrW8tqoN7GRGoFc-6kvLeG13PLxjMux-R3g8cJU0CUYDrtWng4lwn9r_ZKmrqKAf72qmEEJqYN1HZ7e2sHAxbGsyDABuWO27nMflgkNg%3D%3D",3.4
333,"Field Data Collector (PPC)","Mathematica Policy Research
3.9","Selma, AL","$20.00 Per Hour (Employer est.)","30d+","https://media.glassdoor.com/sql/241439/mathematica-policy-research-squarelogo-1556801621692.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1203&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_db2d5ed5&cb=1718615888821&jobListingId=1009251375440&cpc=C4A69CCDBB3B9599&jrtk=5-yul1-0-1i0inqkcrj32i801-c5b7666bb36c3d5b---6NYlbfkN0AnoXQXttKXfKBW8rjgB1uZoV47Lh8J50K77TWgvimx-1HTO2BpfcMwGe-gCCJxCtRdHl6IiFMn7EHRxKtCX8JZYwd9lk4-PeZ7e-XqLYHEWe6RRB5LMFxZkaouEHnPRRGiUQbWrH5bUO8_UetqQSlMuKG55FHYn3APkQM2Zk6_PXDEY0w2xd7YQ1RY1sQx06gI7b4rUoKDG7hDAqEpSgj3LNbYV-UojnX16p2F-Zs8xTwXeWSQpoUtOeJSUuF2Z5Zf1C2_muWf1Ugrr_aWmWTpWDJDhKYX7UG0AMNfV9QEnA8oGfXe7UJWocMF-kxXk0r3oLI_yF7izyL95KwVzOyq-v0F07UpuNIavB8RWknitfS9OrTlnINGngjccZ-FhnxTsPsaZXv1vHYM_p3CO82akOSFDIRHx_Ms7SvHZaVYLoKPrTJ6zAQ8FLgkWWio8-5_PJxWzlOo5xSOWQeAe5Xn071PMV-15btY7CDh2REGIiZYWcmsGQBrHMLGNABmT5wZhTweWz96fndN_REvCuGl-4r6yMeIa1uUuuVZQjSaZqIDOqlUbfBJ20OOVnjgsCbWp2va7PXDBYGIyhGS03oJuWwUgwnTTZP1MKECmnRr1Z0t0VtkkBaenvjTzj5mQNI%3D",3.9
334,"Product Management Leader- AI","Optimizely
4.1","Nashua, NH","$109K - $168K (Glassdoor est.)","18d","https://media.glassdoor.com/sql/498757/optimizely-squareLogo-1688563522206.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1204&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&cs=1_19a9a1f4&cb=1718615888819&jobListingId=1009299920275&cpc=3DB599BF2F4828F0&jrtk=5-yul1-0-1i0inqkcrj32i801-8b1470f79a80d26c---6NYlbfkN0AP4ZUY1mlxkq5X1EN3aMw5jrZ7qSe_6UjBCNdTIkDT5dLBnbraj0y_TuA8hkgtQ8Hnd13MRbXEHoKLIMRO1ylVmH5DFCylU5DeAw2H4bVIg675FmP1DUxkd4_UCrgRAHoFDZL8iIQ7pxD_4jsXCMXBBqKx14_S4BH0szBFFDBQoRTWdx4Fg4_t45T_MT4FYre1KbKN-rLZu4WWGeQKRu7UvDaJyF5P0ZyUoHXypTetJAvgup20M7KcWJ_En3ahqt6lqoLxn7wW6bJQiagkZwQbc0LoN-4hctHwLUoJdIbgRBhVEise7fj0NKoTuOh7aE-5Y1-DLkXRgHhofD9SSo2YhG1xw2yLWZUwwrN3onAbS_AK07Fldoh_dVAaVx5bX8cAAyS8cOvPBlp4ZbFRRRvVTfrMszb4y9Frs8SmaDLrGMfWfxiZVFo1bVfiJKPbOB-Y8whJ-Sd_WiL3Na1QzFtvofXQ8P5bILUNNOZwiPM_-x-Z6-mAOhIXJcdSvM98N_s_Hwd8plPwhIUxsB_JV9xw9NQz0Xgts5nrzH0x4C-7j2PAHLnMCcWliRPcpIraq7FLbyjILIL3PsWIxo9Awm6ACWqg2WnMVe-Im9lvidG0Tu16zRBsprqXxyYU6t8XlJXc-CL8o8E-iq4Z8yqi7dEt",4.1
335,"Data Engineer (PO)","DCI Solutions
3.6","Washington, DC","$150K - $190K (Employer est.)","2d","https://media.glassdoor.com/sql/2016040/dci-solutions-squarelogo-1535626536894.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1205&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0bf7363a&cb=1718615888820&jobListingId=1009323487157&cpc=654405A9B1E0A9F5&jrtk=5-yul1-0-1i0inqkcrj32i801-4ed1def9695537ba---6NYlbfkN0AT3av5_RQjo6mG1Ya7TZfZ6XSK9fb5zJoLKCbAm2YwhNlxXgFDtnYmiY8AwUKSRximoyFeNy52DG2EPkkwkwxwGTVowQazLyHcNMjmv767-Q1pUeKtgQmFRU96bnEC7AHpSSxjWSy3we3Ps7A35hz5q5O_YkFwEvWmb9paQ10VUlnzom3rNa5NwrmglN4sjUDqEgcSgX3Z5A3JNugPxDIQHf6WfoAQ8NV_yrG0GDXPtevfnLTF0Y2-9_iDb9ZM8p-3kmEp0pfWifPolsAd6N-fTnBQ7qvbGYZOICVtD98KFm9bJl7OoHks0XpKNcJdLDTxQ1AhxgZR0M_SV7-lfuuS52LVX9O4lDW3LpX7h8nYp9RizEvxnW8KVQAnWMhYMYGmFCcfi3gGZRkTwbOFXFTERvE1Gekf6EVZAa_OE5H2aTS1R7pbKTMdbTrY1ymspNFIMrNJn_6p1RQg69Wm9LoWlCUS279V2CQ2tSkTSpKQ60Hbe5gWUek4JP6A9MjMwoMW0Sh75J3kdQK0nEqcLVslJGB-n6MnFmLhaDqIwfxX8mDMX8PTiIX8l0mpr8Y7PtJb-CvYe4cF_c26SBDKhDUHvQYyPLCDDcnhwW021VFpx6dQlH-CGnMtR7V8JvWQmCg%3D",3.6
336,"Modeler","Discover Financial Services
3.9","Riverwoods, IL","$89K - $125K (Employer est.)","12d","https://media.glassdoor.com/sql/13990/discover-squarelogo.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1206&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&cs=1_b5c0a1c8&cb=1718615888819&jobListingId=1009309811791&cpc=451933188B21919D&jrtk=5-yul1-0-1i0inqkcrj32i801-3191c067dd7956c7---6NYlbfkN0D1-PRMn-5_GyGHMaSnYrWWU6esYt57cMor9hOdsTJc2eiz3jhIP5F6oEh7zn1FBCVAmKmssJUwsFgUZ5tKdoQl8zzmInSq-Z_qhEFfD4CtGeddQzOAa2fmm6N-E7fqjof9cCSW_MNDrE1BkNZvjs2gMw-XcEgp8qt0EHWTTsbd5gm19HkjmHEJiBlo6Z_YOXfu9x8gXlh_G6F6yT6fFewYPcjFmq0PyfLEMDwg4zSRtdshBxdyofVpDXQDKjRQFsPyyslRELz-DEBtWb9Ru9sgAO1Ivl20x_KF7z_DTaHiDbwUHBh7uwiyLC-HJNznhPhzGHhENPLZymCyrPe8Umkj8BUbCWWwRee8XLxVEcY1mOIRBR4rVgFqarL9_pf7KxRnc6KDSS8xN3GvoW6HHFQ61gn6TX9qsALhVbopjE5QiYMNMfKydOrivz7-QNhRKxzSlZ0Igk-AJ1QkJCThy7CC3qTvKqmNvJVM3eOlOGBWNCGeqouDNEYwVKB9fq-t1IJSxiQv3SjTmNVmj9TqwCT2q1aGLfV_dF4HU391d6Xi93jQXDU0tvBgw-i9dQ2lKtMy4N4T2uo97i6cn5NKrvLSwr-XkBlqVQQxhpwhXMvSQjPRxUZqofwVn9wAoQ0LGus5Il3XlLJX3irU-XM520nwYoVC4EzCzoXibfpAfP6OBvRnQMZ8ktSE6khDgPOYnXCB4SFPgvPAA1VRVh_VFLVWa-mCdl6uQuL8JB8esQZsGVG9lSFbLwjevjLYqNNC2QZsKrHpYGjX9cQo2RUxuhhIUN4dS-sbFGJTvrOaKGeMUzzoEaJ2TIYFvxyVXwzwgPLfcWa6eVpv_Dgj4zBzNgWAwHphx0TnBB2RYEDc2ivSJv_7JMqvjHnlaRGxYXlFhy64R-WYvPIoLIi20DW66VFxoy4EJXIGNiLvUsCac_7IQpDWZqriodhlP_yZxPyySVH86uH-FtYM_iE2EbKyfR-Aoqk60g8KY2BUIU10NJbFBKBzgL2_vvpUQKu53McTdIfBzUi9OsghIWkqvCu67yuVQAKI5FdEzE4D2JIftO10vTi7MJVdiIx8rK72jLCpKBJnedyuTCoZhSLoN9ZLpS_umKO2WPupjPBAEJT8XBdGr-TCkzppS9vQc5WXXwoDj9moS_vE9kLRCA%3D%3D",3.9
337,"Data Science Lead","Allstar Gaming, Inc.
5.0","United States","$98K - $135K (Employer est.)","30d+",,"https://www.glassdoor.com/partner/jobListing.htm?pos=1207&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e9260307&cb=1718615888822&jobListingId=1009126594610&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1i0inqkcrj32i801-8e47238bcd429722---6NYlbfkN0C-sjXJkDiLOb7DhFJXyESaFJ0QJ-0zNmuQSjTwDhQOtEqnujweIyR5qgL-qojB-Wh30n9dflwejkcC-rwqI-clXzkQlsCgJc1Zeke4EEioAlTy_2_TiTimX3AmHNzI1v8ZIzm6mSApjlQ_1LYI7NQMMIO2C2hV7t3EIHEazhvHGYf-tMryVK66YsY-0dJq2bK8kjc8DGGA-V8onXvnRLLAJsOIaee1yAxF_QHEE66tLwWm9rKf6UeXRBHgdvZBt7rGKU4KuKZlG5ivc7_Le2JaoLCersj5RxHKbR-0Ozj7wFFTPfBynWEr3yNb78lNsTTlxtqJygmAyWHnT2D7jz_e5M2udFQ1pTIQq8xMvKBhrpiXj_oE0nNRRr4WsgK8WEjRaQ4qBoo3V-ddr4PegDtQpABcS1U89hfsa0HlGE_1RlKouwJM-nly1T73JBG-VYo6y791pabrJuxij55bKcV_NsWJmc9485r7HMtdJVkRQPux3gopxbYnV_Pp4RASH-PeyT26bYziXptFT2HvcRiudfk0NOxsGNdHeMOJIyUFtTPIjpIlEKmjIKcvRzG9U8jAEqnARSt3pU3qM4BIkHkA6GQr1JsFIJO_-zTcLInvWgFIb0e-KUq9V6Ic0B-Cdg7FfcZ1bMZkOMn15weCYldI",5
338,"Tchr of Science - Newark School of Data Science and IT 24-25 (NBOE)","Newark Board of Education
3.3","Newark, NJ","$62K - $107K (Employer est.)","30d+","https://media.glassdoor.com/sql/137673/newark-public-schools-squarelogo-1409783449076.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1208&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&cs=1_7c6641ad&cb=1718615888820&jobListingId=1009207468335&cpc=654405A9B1E0A9F5&jrtk=5-yul1-0-1i0inqkcrj32i801-437d1fb0160ab7cb---6NYlbfkN0BoVjT1zLxrK6ZrECvHv-c8vDH1Kl6s-uF0LhxcLoJowq5AqtEIF3f0YEFss1uHfltR2tp6JX2UE-9ITQzOc5-ezAs_muNAM8D-J0dsSWVgf2VZR91Ekt3z1Upkx_yZq5UfnIzecogL9zxbKp2O85AgMIqsiVnPiZ7HA9N8NOpI1I1dLgQwqYvzHO7h1y5Ua6ngEHoKGI-8UnEanSQElWUFfDUPwxwqYRVXkiPeY2OsZM8Bnw8HCon389MfC54EdY6iOP34xgoH7aQ2jIvgJnPtxJXNvkwPLmDPoC_OVQJvw4BskpG-YBY4hI3O-tMMPG8gM2sFU-QyRVRJ_CnfctW-Y556ElpgwcDiUX5lkAb8M4--azczcldcQKLe1ksklBCa_oneIXxsHCqMmS_FbKew2k9fukPrPgbGCsommLla7jUEqdmF9wW6w1GhGDywsXXp5oDPvc_CTJnIQ3bIsMcgOX0VM9HHoFX-hCZ53VyuQ5u1zo2QazpM1N4GdPdUiPlh3umMdU_WsKtFvprokI9Cf3teNeDMFoxQFctxrVRkMTqmmpKJ1wUpGMMme_wSdwyk_As2EN5S54HaM_8iPAUxisvf-7ejyPC0WtIJhgIRfs-ZCnaEXDHY0athBS8_n6coNEi_-0h6Mvyz4qJo6zVWgCeG_GHlcoH9y2fpHhesGgUyZHmOOI-T_4AUkJKSy_ToCR9sHsBkRagV402wYQ5tOA7iqwCDAR7lOM5AByu-tbCdOIwbQ-4P",3.3
339,"Data Engineer (On-Site, Irvine, CA)","Ctc Global Corporation
3.9","Irvine, CA","$99K - $130K (Employer est.)","30d+","https://media.glassdoor.com/sql/635172/ctc-global-corporation-squarelogo-1500332521027.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1209&ao=1110586&s=58&guid=00000190257d5167b67c6f61844c4e0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e191bbda&cb=1718615888823&jobListingId=1009117662173&cpc=F41FEAB56D215062&jrtk=5-yul1-0-1i0inqkcrj32i801-124b9bb8e20f3b42---6NYlbfkN0CPiYNaiZdzPDE2N0A9QTXLXx_3E_jK5ryyxwwZP_hB_ITqbx3j-RlLXUe_Mn00ZWjRRQUVrWvbzjX1FGaV-5tUAXLtYendLrHCId2ILMwJLRU_Ucc8QM_Aq6R8VjjBDnDhYPIU0R7mp0RdmmO65RGfIREqW-2zrzi_Cf-K50vjKQSSpaLGDdg3Qz8n5qojD1u3GSHU9ihvNkTcjszOBWRq_N3pM79f6nVxrEh3KQLdBzz7Uu659OJFLuKlzvjOS_iwUlcqN3HrEXqa5Igf5ubyOdP91AobPvF4cg38KJtF2GmujM8PAvJ3v4WwF1xyWAg8-CDDA0asjPGdsWHeyfOsUNMrLZRsy96aF9g4IuXX95EJHiz425BFzZILgtvfTUqe8KkPjkKqhGtwi2btwR4B1M11c8-rUT3At7wSrR4zDtnBGN_lqXS4Y1F1rVCJdI4Ta8btoZjBl9q4OFZ-NDGVRp8ThLWJi7IrWQqdt2PCaaZHzW7CqqGIjv3TOxvQaT3iJ6gRo6hVsPpC44-99BiNLegLObAbugV9Jh3jvAHCQECoqp9S8u7By-3bQQ0c0B4RTL-tVngqmG8FjXs3V9O_9Nk5vvvjtAz7zQduFLZyHvA6OzOsZWQnTrD-KHasUMSNmigFbtO8vw%3D%3D",3.9
